199206190008,1992,6,19,"",0,"",60,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1,1,"","",1,1,1,-9,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,69,Religion Identified,"",Christian Residence,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199206190008, 199206190002, 199206190003, 199206190004, 199206190005, 199206190006, 199206190007, 199206190009, 199206190010, 199206190011, 199206190012, 199206190013, 199206190014, 199206190015"
199206190009,1992,6,19,"",0,"",60,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1,1,"","",1,1,1,-9,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,69,Religion Identified,"",Christian Residence,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199206190009, 199206190002, 199206190003, 199206190004, 199206190005, 199206190006, 199206190007, 199206190008, 199206190010, 199206190011, 199206190012, 199206190013, 199206190014, 199206190015"
199206190010,1992,6,19,"",0,"",60,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1,1,"","",1,1,1,-9,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,69,Religion Identified,"",Christian Residence,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199206190010, 199206190002, 199206190003, 199206190004, 199206190005, 199206190006, 199206190007, 199206190008, 199206190009, 199206190011, 199206190012, 199206190013, 199206190014, 199206190015"
199206190011,1992,6,19,"",0,"",60,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1,1,"","",1,1,1,-9,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,69,Religion Identified,"",Christian Residence,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199206190011, 199206190002, 199206190003, 199206190004, 199206190005, 199206190006, 199206190007, 199206190008, 199206190009, 199206190010, 199206190012, 199206190013, 199206190014, 199206190015"
199206190012,1992,6,19,"",0,"",60,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1,1,"","",1,1,1,-9,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,69,Religion Identified,"",Christian Residence,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199206190012, 199206190002, 199206190003, 199206190004, 199206190005, 199206190006, 199206190007, 199206190008, 199206190009, 199206190010, 199206190011, 199206190013, 199206190014, 199206190015"
199206190013,1992,6,19,"",0,"",60,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1,1,"","",1,1,1,-9,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,69,Religion Identified,"",Christian Residence,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199206190013, 199206190002, 199206190003, 199206190004, 199206190005, 199206190006, 199206190007, 199206190008, 199206190009, 199206190010, 199206190011, 199206190012, 199206190014, 199206190015"
199206190014,1992,6,19,"",0,"",60,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1,1,"","",1,1,1,-9,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,69,Religion Identified,"",Christian Residence,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199206190014, 199206190002, 199206190003, 199206190004, 199206190005, 199206190006, 199206190007, 199206190008, 199206190009, 199206190010, 199206190011, 199206190012, 199206190013, 199206190015"
199206190015,1992,6,19,"",0,"",60,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1,1,"","",1,1,1,-9,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,69,Religion Identified,"",Christian Residence,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199206190015, 199206190002, 199206190003, 199206190004, 199206190005, 199206190006, 199206190007, 199206190008, 199206190009, 199206190010, 199206190011, 199206190012, 199206190013, 199206190014"
199206200005,1992,6,20,"",0,"",60,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Police,station,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Fundamentalists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199206200006,1992,6,20,"",0,"",60,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1,0,"","",1,1,1,-9,"","",1,1,0,2,Armed Assault,"","","","",1,Business,7,Retail/Grocery/Bakery,"",Christian Shop,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Fundamentalists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,2,0,0,2,0,0,1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199206200006, 199206200007"
199206200007,1992,6,20,"",0,"",60,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1,0,"","",1,1,1,-9,"","",1,1,0,2,Armed Assault,"","","","",1,Business,7,Retail/Grocery/Bakery,"",Christian Shop,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Fundamentalists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,2,0,0,2,0,0,1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,"199206200007, 199206200006"
199206240007,1992,6,24,"",0,"",60,10,Middle East & North Africa,Luxor,Luxor,25.71468,32.717499,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,86,Place of Worship,Government,Pharonic Temple,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,2,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199207020001,1992,7,2,"",0,"",60,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1,0,"","",1,1,1,-9,"","",0,0,0,1,Assassination,"","","","",3,Police,25,Police Security Forces/Officers,Police,2 Police Guarding a Church,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,0,"","",2,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199207060002,1992,7,6,"",0,"",60,10,Middle East & North Africa,Cairo,Cairo,30.084629,31.334314,1,0,"","",1,1,1,-9,"","",0,0,0,1,Assassination,"","","","",3,Police,25,Police Security Forces/Officers,Police,"Brigadier Mohammed Awad, Warden of Torah Prison",60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199207090010,1992,7,9,"",0,"",60,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,24,Police Checkpoint,Police,Checkpoint,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199207150004,1992,7,15,"",0,"",60,10,Middle East & North Africa,"",Luxor,25.71468,32.717499,1,0,"","",1,1,1,-9,"","",0,0,0,2,Armed Assault,"","","","",18,Tourists,96,Tour Bus/Van,"",Tourist Bus,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,3,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",4,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199207250001,1992,7,25,"",0,"",60,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",15,Religious Figures/Institutions,86,Place of Worship,Al-Islah Church,Guard at church,60,Egypt,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199207250007,1992,7,25,"",0,"",60,10,Middle East & North Africa,Damietta,Damietta,31.419444,31.815,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",8,Educational Institution,"","","",Religious festival,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",6,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199207270002,1992,7,27,"",0,"",60,10,Middle East & North Africa,"",Faiyum,29.311707,30.838812,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Government,Town Official,60,Egypt,"","","","","","","","","","","","","","","","",Muslim extremists,"","","","","","",0,"","",0,4,"","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Knife,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199207270007,1992,7,27,"",0,"",60,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,76,House/Apartment/Residence,Police,rest house,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,3,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199208020008,1992,8,2,"",0,"",60,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,police,unit,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,2,"","",7,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199208090014,1992,8,9,"",0,"",60,10,Middle East & North Africa,Asyut,Asyut,27.181122,31.179426,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Security force,Unit,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199208090015,1992,8,9,"",0,"",60,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Police,Camp,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199208110012,1992,8,11,"",0,"",60,10,Middle East & North Africa,Beheira,Idku,31.305556,30.299167,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Police,Station,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,8,Incendiary,"","","","","","","","","","",Automatic firearm; Incendiary,0,"","",0,"","",1,3,Minor (likely < $1 million),15000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199208150001,1992,8,15,"",0,"",60,10,Middle East & North Africa,Asyut,Al-Qusiya,27.440416,30.817812,1,0,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",3,Police,25,Police Security Forces/Officers,Police,Plain clothes Policeman Hilal Ali Ibrahim,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199208180001,1992,8,18,"",0,"",60,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1,0,"","",1,1,1,-9,"","",0,0,0,1,Assassination,"","","","",3,Police,25,Police Security Forces/Officers,Police,Policeman Gamal Saadiq,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199208210002,1992,8,21,"",0,"",60,10,Middle East & North Africa,Qena,Unknown,26.05133,32.220007,4,1,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",18,Tourists,96,Tour Bus/Van,"",Tourist Bus carrying French Tourists,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,7,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199208220005,1992,8,22,"",0,"",60,10,Middle East & North Africa,New Valley,Manshiet Khashaba,27.35,30.790278,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Police,Unit,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199208230010,1992,8,23,"",0,"",60,10,Middle East & North Africa,Asyut,Manqabad,27.201389,31.106111,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Police,Unit,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,7,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199209040010,1992,9,4,"",0,"",60,10,Middle East & North Africa,Asyut,Unknown,27.250379,31.125214,4,1,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Police,station,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",Grenade,1,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199209070002,1992,9,7,"",0,"",60,10,Middle East & North Africa,Port Said,Port Said,31.265259,32.301729,1,0,"","",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,7,Retail/Grocery/Bakery,"",Video Store,60,Egypt,"","","","","","","","","","","","","","","","",Forbid the Evil Group (Muslim Extremists),"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,"199209070002, 199209070003, 199209070004"
199209070003,1992,9,7,"",0,"",60,10,Middle East & North Africa,"",Port Said,31.265259,32.301729,1,0,"","",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,7,Retail/Grocery/Bakery,"",Video Store,60,Egypt,"","","","","","","","","","","","","","","","",Forbid the Evil Group (Muslim Extremists),"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,"199209070003, 199209070002, 199209070004"
199209070004,1992,9,7,"",0,"",60,10,Middle East & North Africa,Port Said,Port Said,31.265259,32.301729,1,0,"","",1,1,1,0,"","",1,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,7,Retail/Grocery/Bakery,"",Video Store,60,Egypt,"","","","","","","","","","","","","","","","",Forbid the Evil Group (Muslim Extremists),"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,"199209070004, 199209070002, 199209070003"
199209110009,1992,9,11,"",0,"",60,10,Middle East & North Africa,Minya,Kodiet-Mubarak,27.616667,30.766667,2,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",1,Business,6,Medical/Pharmaceutical,"",Ambulance,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199209110010,1992,9,11,"",0,"",60,10,Middle East & North Africa,Minya,Kodiet-Mubarak,27.616667,30.766667,2,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Police,Police rest house,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199209110011,1992,9,11,"",0,"",60,10,Middle East & North Africa,Minya,Kodiet-Mubarak,27.616667,30.766667,2,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),Police,Vehicle,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199209280001,1992,9,28,"",0,"",60,10,Middle East & North Africa,Asyut,Balut,27.373611,30.841667,1,0,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",3,Police,23,Police Patrol (including vehicles and convoys),Police,Patrol,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199210010001,1992,10,1,"",0,"",60,10,Middle East & North Africa,Minya,Mawas,27.641389,30.849444,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",11,Maritime,58,Commercial Maritime,"",cruising vessel nile elite,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",3,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199210060013,1992,10,6,"",0,"",60,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",3,Police,25,Police Security Forces/Officers,Police,Unit Deployed on Bridge Near Dayrut Railway Station,60,Egypt,"","","","","","","","","","","","","","","","",Al-Gama'at al-Islamiyya (IG),"","","","","","",0,"","",0,1,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,4,"","",9,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,0,1,""
199210150003,1992,10,15,"",0,"",60,10,Middle East & North Africa,Asyut,Tima,26.908611,31.432778,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,7,Retail/Grocery/Bakery,"",christian shops,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,15,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199210150010,1992,10,15,"",0,"",60,10,Middle East & North Africa,Asyut,Tima,26.908611,31.432778,1,0,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,69,Religion Identified,"",4 Christians,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Fundamentalists,"","","","","","",0,"","",0,15,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",4,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199210150012,1992,10,15,"",0,"",60,10,Middle East & North Africa,Asyut,Tima,26.908611,31.432778,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",15,Religious Figures/Institutions,86,Place of Worship,"",Christian Church,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199210210001,1992,10,21,"",0,"",60,10,Middle East & North Africa,Asyut,Dayrut,27.557791,30.811893,1,1,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",18,Tourists,96,Tour Bus/Van,"",Tourist Bus,60,Egypt,"","","","","","","","","","","","","","","","",Al-Gama'at al-Islamiyya (IG),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,0,1,""
199210250023,1992,10,25,"",0,"",60,10,Middle East & North Africa,Port Said,Port Said,31.265259,32.301729,1,0,"","",1,1,1,-9,"","",0,0,0,1,Assassination,"","","","",18,Tourists,97,Tourist,"",3 Russian Tourists,167,Russia,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,1,"","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Knife,0,"","",3,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199210250024,1992,10,25,"",0,"",60,10,Middle East & North Africa,Unknown,Upper Egypt,"","",5,0,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",18,Tourists,96,Tour Bus/Van,"",3 British tourists in vehicle,216,Great Britain,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","",2,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199211010003,1992,11,1,"",0,"",60,10,Middle East & North Africa,Minya,Deir Mawas,27.641389,30.849444,1,1,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,69,Religion Identified,"",bus carrying 55 coptic christians,60,Egypt,"","","","","","","","","","","","","","","","",Muslim Militants,"","","","","","",0,"","",0,3,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",10,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
