199209300011,1992,9,30,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,104,Highway/Road/Toll/Traffic Signal,Gov't,"Pavement, major street",201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,3,Minor (likely < $1 million),66000,"Damages: destroyed 2 vehicles and 44 motorcycles, estimated at $66,000",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199209300012,1992,9,30,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,104,Highway/Road/Toll/Traffic Signal,Gov't,"Pavement, major street",201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,3,Minor (likely < $1 million),66000,"Damages: destroyed 2 vehicles and 44 motorcycles, estimated at $66,000",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199209300013,1992,9,30,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,104,Highway/Road/Toll/Traffic Signal,Gov't,"Pavement, major street",201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,3,Minor (likely < $1 million),66000,"Damages: destroyed 2 vehicles and 44 motorcycles, estimated at $66,000",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199209300014,1992,9,30,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,104,Highway/Road/Toll/Traffic Signal,Gov't,"Pavement, major street",201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,3,Minor (likely < $1 million),66000,"Damages: destroyed 2 vehicles and 44 motorcycles, estimated at $66,000",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199209300015,1992,9,30,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",19,Transportation,104,Highway/Road/Toll/Traffic Signal,Gov't,"Pavement, major street",201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,3,Minor (likely < $1 million),66000,"Damages: destroyed 2 vehicles and 44 motorcycles, estimated at $66,000",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199210200007,1992,10,20,"",0,"",201,4,East Asia,Kaohsiung,Kaohsiung,22.617778,120.301389,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,8,Hotel/Resort,"",Hwa Chi Hotel,201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,15,"","",13,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199212160002,1992,12,16,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Nationalist Party,Office,201,Taiwan,"","","","","","","","","","","","","","","","",Democratic Progressive Party,"","","","","","",0,"","",0,50,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199212180001,1992,12,18,"",0,"",201,4,East Asia,Yunlin,Yunlin,23.709557,120.431868,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),21,Government Building/Facility/Office,govt,legislator Kao Tzu-Min,201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199408030006,1994,8,3,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),21,Government Building/Facility/Office,Govt Information Office,"Chang Tai-an, Official with radio and TV affairs dept.",201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199409030004,1994,9,3,"",0,"",201,4,East Asia,Keelung,Keelung,25.133333,121.733333,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",22,Violent Political Party,109,Party Official/Candidate/Other Personnel,Democratic Progressive Party (DPP),City Councilman: Chen Teh-Shang,201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Knife,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199410130001,1994,10,13,"",0,"",201,4,East Asia,Taichung,Taichung,24.143333,120.681389,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,71,Race/Ethnicity Identified,Unknown,Two Americans leaving tea house,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,3,"","","","","","","","","","","",9,Melee,21,Blunt Object,9,Melee,23,Knife or Other Sharp Object,"","","","","","","","",Bricks; Machete,0,"","",2,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199412220007,1994,12,22,"",0,"",201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,-9,"","",0,0,0,3,Bombing/Explosion,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,Presidential Hotel,Night Club,201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,100,"","","","","","","","","","","",8,Incendiary,"","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","",Bottle of gas; Bombs,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199412300006,1994,12,30,"",1,12/31/1994,201,4,East Asia,Taipei,Taipei,25.091075,121.559834,1,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,"","",unk,Lin Shih-chang,201,Taiwan,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,8,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,1,0,0,1,"",Taiwan,1,1500000,"",0,"","",5,Successful Rescue,1,"","","","",PGIS,-9,-9,0,-9,""
199501100003,1995,1,10,"",0,"",201,4,East Asia,Kaohsiung,Kaohsiung,22.617778,120.301389,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),14,Judge/Attorney/Court,Govt. District Prosecutor,Chang Chinatu,201,Taiwan,"","","","","","","","","","","","","","","","",Organized Crime,"","","","","","",1,"","",0,2,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
