199004280012,1990,4,28,"",0,"",359,9,Eastern Europe,Russia,Moscow,55.751377,37.579914,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,80,Memorial/Cemetery/Monument,Government,Lenin's Tomb,359,Soviet Union,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199005260003,1990,5,26,"",0,"",359,9,Eastern Europe,Armenia,Yerevan,40.17857,44.535763,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",military,Armed guards on train,359,Soviet Union,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,6,"","",10,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199005280001,1990,5,28,"",0,"",359,9,Eastern Europe,Armenia,Yerevan,40.17857,44.535763,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Internal Security Forces,barracks,359,Soviet Union,"","","","","","","","","","","","","","","","",Armenian militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,15,"","",43,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199006090002,1990,6,9,"",0,"",359,9,Eastern Europe,Kygyzstan,Osh,39.840737,72.898807,3,1,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),21,Government Building/Facility/Office,"",trucks (govt),359,Soviet Union,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199006090003,1990,6,9,"",0,"",359,9,Eastern Europe,"",Osh,40.53,72.8,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",military,troops and trucks,359,Soviet Union,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199006090018,1990,6,9,"",0,"",359,9,Eastern Europe,Russia,Kara-Su,42.232222,48.155278,1,0,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",3,Police,25,Police Security Forces/Officers,Police,Policeman,359,Soviet Union,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199006090019,1990,6,9,"",0,"",359,9,Eastern Europe,Russia,Kara-Su,42.232222,48.155278,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),14,Judge/Attorney/Court,Gov't,Judge,359,Soviet Union,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199007120002,1990,7,12,"",0,"",359,9,Eastern Europe,Azerbaijan,Tartar district,40.210278,46.809167,3,1,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,71,Race/Ethnicity Identified,"",16 truck convoy carrying Azerbaijanis,359,Soviet Union,"","","","","","","","","","","","","","","","",Armenian militants,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,3,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199007150014,1990,7,15,"",0,"",359,9,Eastern Europe,Azerbaijan,Stepanakert,39.829805,46.759851,1,0,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,76,House/Apartment/Residence,Stepanakert Apt.,"Residence, Manager Yevgeniya Ishjanova",359,Soviet Union,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,1,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199007290001,1990,7,29,"",0,"",359,9,Eastern Europe,Armenia,Unknown,40.069099,45.038189,4,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Police,unit at factory,359,Soviet Union,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199008070014,1990,8,7,"",0,"",359,9,Eastern Europe,Russia,Moscow,55.751377,37.579914,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",Moscow House,359,Soviet Union,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199008100008,1990,8,10,"",0,"",359,9,Eastern Europe,Azerbaijan,Gyandzha,40.682778,46.360556,3,1,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,99,Bus (excluding tourists),bus co.,bus,359,Soviet Union,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,15,0,"",16,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199008190002,1990,8,19,"",0,"",359,9,Eastern Europe,Azerbaijan,Kazakh,41.093333,45.366111,1,0,"","",1,1,1,0,"","",1,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",village,359,Soviet Union,"","","","","","","","","","","","","","","","",Armenian Guerrillas,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,"199008190002, 199008190003"
199008190003,1990,8,19,"",0,"",359,9,Eastern Europe,Azerbaijan,Kazakh,41.093333,45.366111,1,0,"","",1,1,1,0,"","",1,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",village,359,Soviet Union,"","","","","","","","","","","","","","","","",Armenian Guerrillas,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,"199008190003, 199008190002"
199008190004,1990,8,19,"",0,"",359,9,Eastern Europe,Azerbaijan,Kazakh district,41.093333,45.366111,3,1,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,99,Bus (excluding tourists),"",bus,359,Soviet Union,"","","","","","","","","","","","","","","","",Armenian Guerrillas,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",4,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199008190005,1990,8,19,"",0,"",359,9,Eastern Europe,Azerbaijan,Kazakh district,41.093333,45.366111,3,1,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,31,Military Aircraft,military,helicopter,359,Soviet Union,"","","","","","","","","","","","","","","","",Armenian Guerrillas,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199008200001,1990,8,20,"",0,"",359,9,Eastern Europe,Azerbaijan,Baganis-Airum,41.096667,45.081944,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,Interior Ministry,unit trying to protect  baganis airum,359,Soviet Union,"","","","","","","","","","","","","","","","",Armenian extremists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",8,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199008220008,1990,8,22,"",0,"",359,9,Eastern Europe,Armenia,Kirovakan,40.812778,44.488333,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Military,"Private Armin Baratauskas, Guarding Hospital",359,Soviet Union,"","","","","","","","","","","","","","","","",Armenian paramilitary group,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,4,Rifle/Shotgun (non-automatic),"","","","","","","","","","","","",Rifle,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199008290001,1990,8,29,"",0,"",359,9,Eastern Europe,Armenia,Yerevan,40.17857,44.535763,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Gov't,Parliamentary Deputy Viktor Ayvaneyan,359,Soviet Union,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,2,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199010010008,1990,10,1,"",0,"",359,9,Eastern Europe,Ukraine,Feodosia,45.031933,35.382433,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,80,Memorial/Cemetery/Monument,Govt,Lenin Monument,167,Russia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
