197907150003,1979,7,15,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)","",Residence of US Ambassador Marvin Weissman,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearms,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198001010007,1980,1,1,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",10,Journalists & Media,54,Radio Journalist/Staff/Facility,"",Radio Station,49,Costa Rica,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,4,Rifle/Shotgun (non-automatic),5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","",Rifle; Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198002140005,1980,2,14,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",10,Journalists & Media,54,Radio Journalist/Staff/Facility,"",Radio Noticias del Continente,49,Costa Rica,"","","","","","","","","","","","","","","","",15th of September Liberation Legion,"","","","","","",0,"","",0,9,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",1,"",1,1,3,Minor (likely < $1 million),5000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198011070003,1980,11,7,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",10,Journalists & Media,54,Radio Journalist/Staff/Facility,"",Facilities of Radio Noticias del Continente,49,Costa Rica,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","",Explosive; Automatic firearm,0,"","",0,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198102090001,1981,2,9,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",10,Journalists & Media,54,Radio Journalist/Staff/Facility,"",Radio Poticias del Continente,49,Costa Rica,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198103120002,1981,3,12,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)","","Residence, Nicaraguan Embassy",49,Costa Rica,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198103170004,1981,3,17,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",Embassy of Honduras,88,Honduras,"","","","","","","","","","","","","","","","",Carlos Echeverria commando group,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),10000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198103170006,1981,3,17,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,35,Military Transportation/Vehicle (excluding convoys),"",U.S. Marine Corps Guard Bus,217,United States,"","","","","","","","","","","","","","","","",Carlos Echeverria commando group,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,0,"",4,3,"",1,3,Minor (likely < $1 million),10000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198105100001,1981,5,10,"",0,"",49,2,Central America & Caribbean,San Jose,Escazu,9.912214,-84.138237,1,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,2,Restaurant/Bar/Caf�,restaurant,"James D. Borland, 51, owner",217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",0,"","","","",1,1,0,"","","",Costa Rica,0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198106120002,1981,6,12,"",0,"",49,2,Central America & Caribbean,San Jose,San Jose,9.933333,-84.083333,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,"",Police Unit,49,Costa Rica,"","","","","","","","","","","","","","","","",Student Front of the People,"","","","","","",0,"","",0,5,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,5,Firearms,3,Handgun,"","","","","","","","",Automatic firearm; Pistols,4,"","",1,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
