198804220017,1988,4,22,"",0,"",143,12,Australasia & Oceania,South Province,Noumea,-22.2758,166.458,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Gendarmeri,Gendarme Unit,69,France,"","","","","","","","","","","","","","","","",Kanak Socialist National Liberation Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistols,4,"","",5,"","",1,"","","","",1,20,0,"","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198804240007,1988,4,24,"",0,"",143,12,Australasia & Oceania,North Province,Pouembout,-21.124258,164.900448,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",3,Police,25,Police Security Forces/Officers,Gendarmerie,Gendarme,69,France,"","","","","","","","","","","","","","","","",Kanak Socialist National Liberation Front,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,0,0,1,0,0,0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198804270006,1988,4,27,"",0,"",143,12,Australasia & Oceania,South Province,Noumea,-22.2758,166.458,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",3,Police,25,Police Security Forces/Officers,Gendarmerie,5 Gendarmes and 1 Magistrate,69,France,"","","","","","","","","","","","","","","","",Kanak Socialist National Liberation Front,"","","","","","",0,"","",0,15,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,0,0,0,0,0,0,0,"","","","",1,6,0,0,"","",New Caledonia,0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198805030027,1988,5,3,"",0,"",143,12,Australasia & Oceania,South Province,Noumea,-22.2758,166.458,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",22,Violent Political Party,109,Party Official/Candidate/Other Personnel,Kanak and Socialist National Liberation Front (FLNKS),Member: Jean Pierre Deteques,143,New Caledonia,"","","","","","","","","","","","","","","","",National Committee Against Independence (CNCI),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,0,0,0,0,0,0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198805050006,1988,5,5,"",0,"",143,12,Australasia & Oceania,Loyalty Islands Province,Goosanah,-20.452203,166.617329,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,French Gendarme unit,Gendarme unit,69,France,"","","","","","","","","","","","","","","","",Kanak Separatists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,17,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198805150003,1988,5,15,"",0,"",143,12,Australasia & Oceania,South Province,Saint Louis,-22.226847,166.557493,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",3,Police,25,Police Security Forces/Officers,Gendarmerie,Gendarme,69,France,"","","","","","","","","","","","","","","","",Kanak Separatists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,4,Rifle/Shotgun (non-automatic),"","","","","","","","","","","","",Rifle,0,0,0,1,0,0,0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198805180004,1988,5,18,"",0,"",143,12,Australasia & Oceania,South Province,Noumea,-22.2758,166.458,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)","",Building,143,New Caledonia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198806060004,1988,6,6,"",0,"",143,12,Australasia & Oceania,"",Ponerihouen,"","",5,1,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,National Front,Albert Sangarne and Frank Hanequin,69,France,"","","","","","","","","","","","","","","","",Kanak Separatists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,0,0,1,0,0,0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198905040001,1989,5,4,"",0,"",143,12,Australasia & Oceania,"",Goosanah,-20.452203,166.617329,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Lawak Socialist National Lib. Front,"Tean Marie Tjibaou, Yeiwene Olivea",143,New Caledonia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,2,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199203140009,1992,3,14,"",0,"",143,12,Australasia & Oceania,South Province,Noumea,-22.2758,166.458,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)","",Commercial center,143,New Caledonia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,3,Minor (likely < $1 million),500000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199203140010,1992,3,14,"",0,"",143,12,Australasia & Oceania,South Province,Noumea,-22.2758,166.458,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,"",Night club,143,New Caledonia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
