199403150001,1994,3,15,"",0,"",168,11,Sub-Saharan Africa,Byumba,Kinihara District,-1.663935,29.987061,3,0,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",1,Business,9,Farm/Ranch,Tea Plantation (name not stated),"Plantation Director, Wife, and 3 workers",168,Rwanda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,6,Explosives,7,Grenade,"","","","","","","","",Automatic firearm - AK-47; Grenade,5,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199404060004,1994,4,6,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),17,Head of State,Government,Aircraft carrying Presidents of Rwanda and Burundi,168,Rwanda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Missile,12,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199404060005,1994,4,6,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",15,Religious Figures/Institutions,85,Religious Figure,Catholic Church,19 Nuns and Priests,"","","","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,19,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199404070002,1994,4,7,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations,Headquarters in Kigali,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Mortar,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199404070003,1994,4,7,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Belgian Military,10 soldiers guarding house of Prime Minister,21,Belgium,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,10,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199404070004,1994,4,7,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),17,Head of State,Government,Prime Minister Agathe Uwilingiyimana,168,Rwanda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199404070005,1994,4,7,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Government,Labor and Social Affairs Minister Landouald Ndasingwa,168,Rwanda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199404070006,1994,4,7,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Government,Information Minister Faustin Rucogoza,168,Rwanda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199404070007,1994,4,7,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Government,Agriculture Minister Frederic Nzamurabaho,168,Rwanda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199404070008,1994,4,7,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Government,Finance Minister Marc Rungera,168,Rwanda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199404070009,1994,4,7,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Government,Constitutional Council President Joseph Kavaruganda,168,Rwanda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199404070010,1994,4,7,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Social Democratic Party,First Vice President Felicien Ngango,168,Rwanda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199404120004,1994,4,12,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,"","","","",4,Military,39,Paramilitary,French Gendarmerie,Sgt Major Alain Didot and Wife,69,France,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,2,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199404130008,1994,4,13,"",0,"",168,11,Sub-Saharan Africa,Kigali,Gikoro,-1.932787,30.332456,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,69,Religion Identified,Tutsi Tribe,Group of Tutsi Refugees inside Catholic Church,168,Rwanda,"","","","","","","","","","","","","","","","",Hutu extremists,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,9,Melee,23,Knife or Other Sharp Object,"","","","","","","","",Automatic firearm; Machete,1180,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,0,1,""
199404130009,1994,4,13,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",3,Police,25,Police Security Forces/Officers,French Gendarmerie,Sgt Major Rene Maier,69,France,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199404240003,1994,4,24,"",0,"",168,11,Sub-Saharan Africa,Butare,Butare,-2.607735,29.736193,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",1,Business,6,Medical/Pharmaceutical,Unknown,Hospital Patients and staff,168,Rwanda,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,170,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199405150004,1994,5,15,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,1,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",French Government,Convoy escorting Bernard Kouchner*,69,France,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199405190002,1994,5,19,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,6,Medical/Pharmaceutical,Unknown,Hospital,168,Rwanda,"","","","","","","","","","","","","","","","",Rwanda Patriotic Front (RPF),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Mortar,30,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199405190003,1994,5,19,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations,U.N. Headquarters Compound,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Mortar,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199405190004,1994,5,19,"",0,"",168,11,Sub-Saharan Africa,Kigali,Kigali,-1.949011,30.057852,1,1,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",12,NGO,62,International NGO,International Red Cross,Vehicle,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
