198704280009,1987,4,28,"",0,"",196,3,South America,Marowijne,Moengo,5.616667,-54.4,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,1,1,0,9,Unknown,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Surinam Military,Army Post,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,"198704280009, 198704280008"
198705020002,1987,5,2,"",1,5/4/1987,196,3,South America,Brokopondo,Victoria,5.144395,-54.997046,2,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,5,Industrial/Textiles/Factory,Victoria Palm Oil Factory,Engineer,21,Belgium,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,1,0,0,2,"",Suriname,0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
198705120003,1987,5,12,"",0,"",196,3,South America,Marowijne,Unknown,5.626813,-54.259312,4,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,107,Electricity,surinam energy co.,transformer station,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198711090003,1987,11,9,"",0,"",196,3,South America,Marowijne,Moengo,5.616667,-54.4,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,107,Electricity,Suriname aluminum company,power house,196,Suriname,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198803270004,1988,3,27,"",0,"",196,3,South America,Paramaribo,Paramaribo,5.82789,-55.17622,1,0,"","",1,1,1,-9,"","",0,0,0,7,Facility/Infrastructure Attack,"","","","",1,Business,7,Retail/Grocery/Bakery,Netherlands Fatum Insurance Co.,Office,142,Netherlands,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198803280006,1988,3,28,"",0,"",196,3,South America,Paramaribo,Paramaribo,5.82789,-55.17622,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",6,Airports & Aircraft,43,Airline Officer/Personnel,KLM Airlines,Office,142,Netherlands,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
198806290006,1988,6,29,"",0,"",196,3,South America,Marowijne,Patamaca,5.4,-54.433333,2,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",Military unit,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,6,"","",4,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198810200011,1988,10,20,"",0,"",196,3,South America,Brokopondo,Brokopondo,5.025227,-54.992853,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",1,Business,9,Farm/Ranch,"",Palm Oil Plantation,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,50,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198811280006,1988,11,28,"",0,"",196,3,South America,Marowijne,Albina,5.496546,-54.053794,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Military,Military Barracks,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198812220005,1988,12,22,"",0,"",196,3,South America,Sipaliwini,Njoeng Jacobkondre,4.9357,-55.535,1,0,"","",1,1,1,0,"","",0,1,0,4,Hijacking,"","","","",6,Airports & Aircraft,42,Aircraft (not at an airport),GUM Air,Aircraft (12 seat nomad),196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,3,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,0,"","",0,"","",0,"","","","",1,1,0,"","","",Suriname,0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198812260005,1988,12,26,"",0,"",196,3,South America,Marowijne,Albina,5.496546,-54.053794,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Military,Military Base,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198812270008,1988,12,27,"",0,"",196,3,South America,Marowijne,Albina,5.496546,-54.053794,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Military,Military Base,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198812270009,1988,12,27,"",0,"",196,3,South America,Marowijne,Mongo Tapoe,5.574137,-54.23983,2,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,military,Army Post,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198901100008,1989,1,10,"",0,"",196,3,South America,Brokopondo,Affobakka,4.982475,-54.991935,1,0,"","",1,1,1,0,"","",0,0,0,2,Armed Assault,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,govt,Bush negro village,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,4,Rifle/Shotgun (non-automatic),"","","","","","","","","","","","",Rifle,3,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198904230001,1989,4,23,"",0,"",196,3,South America,Sipaliwini,Pokigron,4.48953,-55.364196,1,0,"","",1,1,1,0,"","",0,1,0,5,Hostage Taking (Barricade Incident),"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Govt,Village of Pokigron,196,Suriname,"","","","","","","","","","","","","","","","",Brunswijk Jungle Commando,"","","","","","",0,"","",0,40,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,8,Incendiary,"","","","","","","","","","",Automatic firearm; Incendiary,0,"","",0,"","",1,3,Minor (likely < $1 million),50000,"",1,3,0,"","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198905160013,1989,5,16,"",0,"",196,3,South America,Marowijne,Moengo,5.616667,-54.4,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,103,Bridge/Car Tunnel,govt,Rikanan Bridge,196,Suriname,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
