199708180004,1997,8,18,"",0,"",5,9,Eastern Europe,Kucove,Kucove,40.803889,19.914444,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,unknown,vehicle,5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,6,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199708210003,1997,8,21,"",0,"",5,9,Eastern Europe,Vlore,Gjorm,40.314286,19.6431,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",19,Transportation,103,Bridge/Car Tunnel,govt,bridge,5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199708210004,1997,8,21,"",0,"",5,9,Eastern Europe,Tirana,Tirana,41.3275,19.818889,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Rilindja Demokratike newspaper,journalist,5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,1,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199710020007,1997,10,2,"",0,"",5,9,Eastern Europe,Tepelene,Kardhiq,40.121667,20.0275,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,103,Bridge/Car Tunnel,govt,bridge,5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199710020008,1997,10,2,"",0,"",5,9,Eastern Europe,Sarande,Sarande,39.875561,20.00528,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)",govt,police HQ,5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Rocket propelled grenade,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199712140003,1997,12,14,"",0,"",5,9,Eastern Europe,"",Gjirokaster,40.075833,20.138889,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,7,Retail/Grocery/Bakery,"",cigarette kiosk,5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199712150006,1997,12,15,"",0,"",5,9,Eastern Europe,Gjirokaster,Gjirokaster,40.075833,20.138889,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,"","",CP,birthplace of late dictator Enver Hoxha,5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199712160001,1997,12,16,"",0,"",5,9,Eastern Europe,Gjirokaster,Gjirokaster,40.075833,20.138889,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",vehicle of drug dealer,5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199712180006,1997,12,18,"",0,"",5,9,Eastern Europe,Mallakaster,Ballsh,40.598888,19.73472,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,govt,policemen,5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,3,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199712260003,1997,12,26,"",0,"",5,9,Eastern Europe,Gjirokaster,Gjirokaster district,40.078751,20.148621,3,1,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Socialist Party,Dr. member's office,5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199712270005,1997,12,27,"",0,"",5,9,Eastern Europe,Gjirokaster,Gjirokaster district,40.078751,20.148621,3,1,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,103,Bridge/Car Tunnel,"",bridge,5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199801120001,1998,1,12,"",0,"",5,9,Eastern Europe,Gjirokaster,Gjirokaster,40.075833,20.138889,1,0,"","01/12/1998: Unknown perpetrators bombed three separate government targets in Gjirokaster, Albania. In this incident, the Albanian Socialist Party Building was attacked. It was unclear if there were any casualties.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Albanian Socialist Party,Albanian Socialist Party Building,5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","","","","","","","",1,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","�Daily Accuses Socialists of Organizing Crime, Terrorism,� Albania, January 14, 1998.","Fatos Puto, �Gjirokaster 'Gripped by Fear' Following Bombings,� Gazeta Shqiptare, January 15, 1998.","",CETIS,-9,-9,0,-9,"199801120001, 199801120002, 199801120003"
199801120002,1998,1,12,"",0,"",5,9,Eastern Europe,Gjirokaster,Gjirokaster,40.075833,20.138889,1,0,"","01/12/1998: Unknown perpetrators bombed three separate government targets in Gjirokaster, Albania In this incident, the prosecutor's office was attacked. It was unclear if there were any casualties.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",2,Government (General),14,Judge/Attorney/Court,Albanian Prosecutor's Office,Prosecutor's Office,5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","","","","","","","",1,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","�Daily Accuses Socialists of Organizing Crime, Terrorism,� Albania, January 14, 1998.","Fatos Puto, �Gjirokaster 'Gripped by Fear' Following Bombings,� Gazeta Shqiptare, January 15, 1998.","",CETIS,-9,-9,0,-9,"199801120002, 199801120001, 199801120003"
199801120003,1998,1,12,"",0,"",5,9,Eastern Europe,Gjirokaster,Gjirokaster,40.075833,20.138889,1,0,"","01/12/1998: Unknown perpetrators bombed three separate government targets in Gjirokaster, Albania. In this incident, a car belonging to a Socialist Party member was attacked. It was unclear if there were any casualties.",1,1,1,0,"","",1,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Albanian Socialist Party,Car belonging to an Albanian Socialist Party member,5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","","","","","","","",1,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","�Daily Accuses Socialists of Organizing Crime, Terrorism,� Albania, January 14, 1998.","Fatos Puto, �Gjirokaster 'Gripped by Fear' Following Bombings,� Gazeta Shqiptare, January 15, 1998.","",CETIS,-9,-9,0,-9,"199801120003, 199801120001, 199801120002"
199805100003,1998,5,10,"",0,"",5,9,Eastern Europe,Vlore,Vlore,40.466667,19.489722,1,0,"","05/10/1998: The house of Koha Jone Daily correspondent Zenepe Luka, was bombed in Vlore, Albania. The device, planted by unidentified perpetrators, injured four people and caused extensive damage to two houses.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Koha Jone Daily,"Zenepe Luka, Koha Jone Daily correspondent in Vlore, Albania",5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"","",0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,4,0,0,1,3,Minor (likely < $1 million),"","The targeted house, as well as the neighboring house, absorbed extensive damage",0,"","","","","","","","","","","","","","","",The explosion wrecked the house and injured four children: two members of Luka's family and two people from neighbor's house.,"K., Kostreci, �Media Group Protests Attack on House of Vlore Reporter,� Tirana ATA, May 14, 1998.","Harrilla, Koci, �Bomb Damages Home of Koha Jone Correspondent in Vlore,� Tirana ATA, May 11, 1998.","�Nano Condemns 'Terrorist Attack' on Koha Jone Reporter,� Tirana ATA, May 13, 1998.",CETIS,-9,-9,0,-9,""
199808190003,1998,8,19,"",0,"",5,9,Eastern Europe,Librazhd,Shkoder,42.0675,19.513056,1,0,"","08/19/1998: An explosion seriously damaged an Orthodox church in Shkoder, Albania. The attack caused no casualties and there was no claim of responsibility.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,86,Place of Worship,Orthodox church,"Orthodox church in Shkoder, Albania",5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","",This was the first attack on an Orthodox church in Albania.,"�Explosion Damages Orthodox Church in Shkoder,� Agence France Presse, August 19, 1998.","","",CETIS,-9,-9,0,-9,""
199810230003,1998,10,23,"",0,"",5,9,Eastern Europe,Tirana,Tirana,41.3275,19.818889,1,0,"","10/23/1998: A bomb exploded at a bar-restaurant near the Democratic Party office in Tirana, Albania. Officials did not state whether the Democratic Party or the bar-restaurant was the target of this attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Democratic Party in Albania,"Democratic Party office in Tirana, Albania",5,Albania,1,Business,2,Restaurant/Bar/Caf�,"","Albanian bar-restaurant in Tirana, Albania",5,Albania,"","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","","","","","","","",-9,"","","","",0,"","","","","","","","","","","","","","","","","\"\"\"Explosion Called Political Terror Against Opposition",� Rilindja Demokratike,October 23,"1998.\"","","",CETIS,-9,-9
199811110003,1998,11,11,"",0,"",5,9,Eastern Europe,Tirana,Tirana,41.3275,19.818889,1,0,"","11/11/1998: Fehmi Abdiu, the president of Albania's constitutional court, was injured in a bomb blast at the door of his apartment in central Tirana, Albania. The explosion damaged apartments on six floors of the building, as well as an adjoining building. The perpetrators of this attack were unknown.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),14,Judge/Attorney/Court,Albanian Constitutional Court,"Fehmi Abdiu, President of Albania's Constitutional Court",5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,1,0,0,1,3,Minor (likely < $1 million),"","The explosion damaged apartments on six floors of the building, as well as an adjoining building.",0,"","","","","","","","","","","","","","","","","�Police Team Condemns 'Outright Attack' on Court Chairman,� Tirana ATA, November 12, 1998.","�Bomb Attack on Judge's Apartment,� Tirana Koha Jone, November 12, 1998.","�Constitution Court President Injured in Bomb Attack,� Paris AFP, November 11, 1998.",CETIS,-9,-9,0,-9,""
199902230002,1999,2,23,"",0,"",5,9,Eastern Europe,Librazhd,Librazhd,41.183333,20.316667,1,0,"","02/23/1999: An bomb exploded at an American Bible Center in Librazhd, Albania, but failed to cause significant damage or casualties. The explosives were planted in the chimney of the building. Islamic extremists were suspected for carrying out this attack in order to force the American missionaries to leave town.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",12,NGO,62,International NGO,American Bible Center,"American Bible Center in Librazhd, Albania",217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","",To force American Missionaries into leaving the town.,0,"","",0,"",0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","","",0,0,0,0,0,0,1,3,Minor (likely < $1 million),"","",0,"","","","","","","","","","","","","","","","","\"\"\"Bomb Damages US Bible Center in Albania; No Injuries",� Gazeta Shqiptare,February 24,"1999.\"","","",CETIS,-9,-9
199908040002,1999,8,4,"",0,"",5,9,Eastern Europe,Kuk�s (County),Tropoje,42.399981,20.166696,1,0,This incident occurred near Tropoja.,"08/04/1999: Two people were killed and four others were injured when a remote-controlled bomb exploded at a bridge over the Valbona River near the border town of Tropoja, Albania. Officials suspected that criminal gangs were involved in the attack.",0,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,103,Bridge/Car Tunnel,Bridge,"A bridge over the Valbona River near the border town of Tropoja, Albania",5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,1,"","",0,"",0,0,"","","","","","","","","",6,Explosives,12,Remote Trigger,"","","","","","","","","","","","","",2,0,0,4,0,0,1,4,Unknown,"","",0,"","","","","","","","","","","","","","","","","�Explosion kills two people in northern Albania,� Associated Press Worldstream, August 4, 1999.","","",CETIS,-9,-9,0,-9,""
199911050003,1999,11,5,"",0,"",5,9,Eastern Europe,Fier (County),Bujan,42.326113,20.071766,1,0,"","11/05/1999: The chief of public order and an associate were assassinated in Bujan, Albania. In the ensuing chaos, 2 of the 3 assailants were killed. It was unknown who was responsible for the incident.",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",3,Police,25,Police Security Forces/Officers,Albania Police,"Fatmir Haklaj, Bujan Chief of Public Order",5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The incident was carried out to eliminate witnesses to the Hajdari assassination.,0,"","",0,3,1,0,"","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",The type of gun was not reported.,4,0,2,1,0,1,0,"","","","",0,"","","","","","","","","","","","","","","","Following the assassination, there were reports of chaos in the town, including gunfire and explosions.","\"\"\"Two People Killed",One Injured in Tropoje Attack,�� ATA,November 5,"1999.\"","\"\"\"Interior Minister to Prosecute Journalists Accusing Police Of Murder",� BBC Summary of World Broadcasts,November 9,"1999.\""
200009260007,2000,9,26,"",0,"",5,9,Eastern Europe,Fier,Fier,40.723889,19.556111,1,0,A campaign rally in Fieri in southern Albania,"9/26/2000:  Sali Berisha, the former president of Albania and the leader of the opposition, avoided a grenade attack during a campaign rally in Fieri in southern Albania.  Police arrested a man as he was in the process of pulling a grenade from his pocket.  The assailant, identified as Enver Kapaj, is believed to be a member of the secret police or a member of the Democratic Party.  The thwarted attack occurred less than a week before municipal elections.",1,1,1,1,5,State Actors,0,0,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Albanian opposition party,"Sali Berisha, the former president of Albania and the leader of the opposition",5,Albania,14,Private Citizens & Property,84,Political Party Member/Rally,Civilians,Civilians in attendance at a campaign rally,5,Albania,"","","","","","","","",Unknown,"","","","","",Specific motive is unknown but the attempted attack occurred less than a week before elections,0,"","",1,1,1,0,"","","","","","","","","",6,Explosives,7,Grenade,"","","","","","","","","","","","",A hand grenade,0,0,0,0,0,0,0,"","","","",0,"","","","","","","","","","","","","","","",The interior ministry claims that the assailant is a member of the Democratic Party while the Party claims that he is a member of the secret police.,"\"\"\"Former Albanian president attacked","\"\" Agence France-Presse",September 26,"2000.\"","\"\"\"Albanian police foil attack on ex-leader Berisha","\"\" Reuters",September 26,"2000.\"","\"\"\"Man with grenade arrested during Democrats' rally"
200012110007,2000,12,11,"",0,"",5,9,Eastern Europe,Tirana,Fushe-Kruje,41.481898,19.721651,1,0,"Fushe-Kruje town, approximately 20 kilometers north of Tirana city","12/11/2000: A bomb exploded on a road in Fushe-Kruje town, Tirana county, Albania.  The explosion occurred a half hour before Prime Minister Ilir Meta was scheduled to drive past.  The blast blew a crater in the roadway and damaged a vehicle, but no one was injured.  Six people were arrested in connection to the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),17,Head of State,Albanian government,Prime Minister Ilir Meta,5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","",Unknown,0,"","",0,-99,6,0,"","","","","","","","","",6,Explosives,12,Remote Trigger,"","","","","","","","","","","","",A bomb activated by a remote control device,0,0,0,0,0,0,1,4,Unknown,"",A crater was blown in the road and a car was damaged.,0,"","","","","","","","","","","","","","","","","\"\"\"Blast reported just before Albanian premier was due to drive by","\"\" Agence France-Presse",December 11,"2000.\"","\"\"\"Explosion damages a car of prime minister's escort","\"\" Associated Press",December 11,"2000.\"","\"\"\"Albanian police arrest six in premier bomb blast case"
200104260003,2001,4,26,"",0,"",5,9,Eastern Europe,Gjirokaster,Permet,40.233898,20.352381,1,0,A residence in Permet Districts city of Permet,"04/26/2001: Unknown assailants placed a small bomb near the door of the residence of Arjan Kote, mayor of Permet, Permet District, Albania.  No one was injured in the attack, and only minor damage was done in the explosion.  No group claimed responsibility for the attack.",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Mayor of the city of Permet,Arjan Kote,5,Albania,"","","","","","","","","","","","","","","","",Unknown,"","","","","",The specific motive for the attack was unknown.,0,"","",0,-99,0,0,"","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",The source describes the bomb as small.,0,0,0,0,0,0,1,4,Unknown,"",The source describes the amount of damage done as minor.,0,"","","","","","","","","","","","","","","",The police were investigating the bombing.,"\"\"\"Bomb goes off outside mayor's premises in southern Albania","\"\" Tirana Albanian Radio",April 26,"2001.\"","","",UMD Schmid 2012,-9,-9
