198712210001,1987,12,21,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,78,"Procession/Gathering (funeral, wedding, birthday, religious)",Parade,parade,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",4,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198801080008,1988,1,8,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Military,Soldier,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198802080001,1988,2,8,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",8,Educational Institution,49,School/University/Educational Building,Catholic Church,Sacred Heart school,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198802080002,1988,2,8,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,82,Labor Union Related,Independent Drivers Union,Offices,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198803220002,1988,3,22,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",19,Transportation,103,Bridge/Car Tunnel,Govt,Croix des Missions Bridge,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198810290001,1988,10,29,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.495702,-72.473153,4,1,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",1,Business,112,Legal Services,Law Firm,Lawyer Jaques Philippe,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198811110013,1988,11,11,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Govt (Immigration Service),Inspector Louis - Marie Bonnet,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198904100009,1989,4,10,"",0,"",87,2,Central America & Caribbean,"",Cap-Haitien,19.757778,-72.204167,1,0,"","",1,1,1,-9,"","",0,1,0,4,Hijacking,"","","","",6,Airports & Aircraft,42,Aircraft (not at an airport),Mission Fellowship Aviation,Aircraft,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Revolver,0,"","",0,"","",0,"","","","",1,7,0,"","","",Haiti,0,"","","","","",2,Hostage(s) released by perpetrators,"","","","","",PGIS,-9,-9,1,1,""
198905160012,1989,5,16,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,govt,flag day celebration,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",9,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198908160009,1989,8,16,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,76,House/Apartment/Residence,movement for the organization of the country,"residence, Leader Philippe Auguste",87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199006210002,1990,6,21,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Council of State,Santos Guest House*,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,4,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199012050003,1990,12,5,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,"","meeting, National Front for Change and Democracy",87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,7,"","",50,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199012050015,1990,12,5,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,"","","",Rally for Father Jean-Bertrand Aristide,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,5,"","",54,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199102010004,1991,2,1,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,"","","",Family is Life Orphanage,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,4,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199103020002,1991,3,2,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",0,1,1,1,2,Other Crime Type,0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,68,Named Civilian,"",Mrs. Chantale Lapouille,69,France,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199103040005,1991,3,4,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",0,1,1,1,2,Other Crime Type,0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,"",Doctor Robert Coirin,69,France,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199104050013,1991,4,5,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Govt,Mayor of Port-au-Prince,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199104180007,1991,4,18,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,74,Marketplace/Plaza/Square,"",Hyppolite Public Market,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,2,Major (likely >= $1 million but < $1 billion),15000000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199109300005,1991,9,30,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),21,Government Building/Facility/Office,Government,National Government,87,Haiti,"","","","","","","","","","","","","","","","",Rebel Military Unit,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,130,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199110180010,1991,10,18,"",0,"",87,2,Central America & Caribbean,"",Port au Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",1,Business,7,Retail/Grocery/Bakery,"",Caridad Supermarket,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199110180011,1991,10,18,"",0,"",87,2,Central America & Caribbean,Ouest,Port au Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",1,Business,7,Retail/Grocery/Bakery,"",Bo-K-Do Store,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199110180012,1991,10,18,"",0,"",87,2,Central America & Caribbean,Ouest,Port au Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",1,Business,7,Retail/Grocery/Bakery,"",Le Petit Bateau Store,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199110180013,1991,10,18,"",0,"",87,2,Central America & Caribbean,Ouest,Port au Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",1,Business,7,Retail/Grocery/Bakery,"",Mini-Micro Store,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199110220001,1991,10,22,"",0,"",87,2,Central America & Caribbean,Ouest,Portau Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,0,0,7,Facility/Infrastructure Attack,"","","","",1,Business,4,Multinational Corporation,General Electric,General Electric Bldg,217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199110280016,1991,10,28,"",0,"",87,2,Central America & Caribbean,"",Jeremie,18.65,-74.116667,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",10,Journalists & Media,54,Radio Journalist/Staff/Facility,Radio Tet Ansam,Station,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199111070007,1991,11,7,"",0,"",87,2,Central America & Caribbean,Artibonite,Saint-Marc,19.108931,-72.697548,1,0,"","",1,1,1,-9,"","",0,1,0,4,Hijacking,"","","","",11,Maritime,58,Commercial Maritime,"",Freighter*,217,United States,"","","","","","","","","","","","","","","","",Drug-Related Terrorists,Traffickers,"","","","","",1,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,-99,0,"","","",Haiti,0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199111130004,1991,11,13,"",0,"",87,2,Central America & Caribbean,Ouest,Port au Prince,18.527716,-72.33284,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",U.S. State Dept,U.S. Embassy Security Guard Isaac Remilien,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199111130012,1991,11,13,"",0,"",87,2,Central America & Caribbean,Ouest,Port au Prince,18.527716,-72.33284,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Venezuela State Dept,"Residence, Venezuelan Embassy Driver (Local National)",87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,15,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199112100003,1991,12,10,"",0,"",87,2,Central America & Caribbean,Ouest,Port au Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",10,Journalists & Media,54,Radio Journalist/Staff/Facility,Radio Galaxie,Radio Galaxie Station,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,7,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",1,1,0,"","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199112100009,1991,12,10,"",0,"",87,2,Central America & Caribbean,Ouest,Port au Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",10,Journalists & Media,54,Radio Journalist/Staff/Facility,Radio Galaxie,Owner and director Felix Lamy,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,7,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",0,"","","","",1,1,0,"","","",Haiti,0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199201240002,1992,1,24,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Govt,Security Guard at Chamber of Deputies,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199201240003,1992,1,24,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",0,1,1,1,2,Other Crime Type,0,1,0,1,Assassination,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,"",Unidentified male,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199201300001,1992,1,30,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",3,Police,25,Police Security Forces/Officers,Police,Policeman,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199202120003,1992,2,12,"",0,"",87,2,Central America & Caribbean,Ouest,Port -au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Govt,Chamber Deputies member Jean Mandenave,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,3,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Uzi,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199203290021,1992,3,29,"",0,"",87,2,Central America & Caribbean,Sud,Camp Perrin,18.327401,-73.861027,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Police,Station,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,15,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,8,Incendiary,"","",6,Explosives,7,Grenade,"","","","",Automatic firearm; Incendiary; Grenade,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199205030002,1992,5,3,"",0,"",87,2,Central America & Caribbean,Nord,Cap-Haitien,19.757778,-72.204167,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,National Reconstruction Movement,Senator,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,0,"","",1,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199205180006,1992,5,18,"",0,"",87,2,Central America & Caribbean,Artibonite,Saint-Marc,19.108931,-72.697548,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Govt,"Residence, Senator Eddy Dapiton",87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199205230001,1992,5,23,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,0,0,1,Assassination,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Military,2 soldiers,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",2,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199205230002,1992,5,23,"",0,"",87,2,Central America & Caribbean,Ouest,Saint Martin,18.527716,-72.33284,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Military,Soldier Alexis Vikaine,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Uzi,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199205230003,1992,5,23,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Military,Corporal Augustin Silvert and Cousin,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Uzi,2,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199205260002,1992,5,26,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",1,Business,"","","",Businessman Georges Izmery *,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199205260010,1992,5,26,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",0,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,"","","","",14,Private Citizens & Property,70,Student,"",Group of students,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199206130004,1992,6,13,"",0,"",87,2,Central America & Caribbean,Ouest,Port-Au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",14,Private Citizens & Property,82,Labor Union Related,"",Family Is Life Charity,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199208030014,1992,8,3,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",3,Police,22,"Police Building (headquarters, station, school)",Police,Post,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199208030015,1992,8,3,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Military,Thor 67 Outpost,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199208050002,1992,8,5,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",3,Police,25,Police Security Forces/Officers,Police,Policeman and wife,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,23,Knife or Other Sharp Object,"","","","","","","","","","","","",Machete,2,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199208170014,1992,8,17,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)","","Former Official, Information Ministry*",87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199208190001,1992,8,19,"",0,"",87,2,Central America & Caribbean,Ouest,Port-au-Prince,18.527716,-72.33284,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Louvri Barye (open tue gates) *,3 supporters,87,Haiti,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,3,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
