197601260001,1976,1,26,"",0,"",83,2,Central America & Caribbean,Guatemala,Guatemala City,14.622869,-90.529068,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Guatemala City,unk Policeman,83,Guatemala,"","","","","","","","","","","","","","","","",Guerrilla Army of the Poor (EGP),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistols,2,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197602200001,1976,2,20,"",0,"",83,2,Central America & Caribbean,Guatemala,Guatemala City,14.622869,-90.529068,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Guatemala Govt,"Rolando Andrade, Director of Town Services",83,Guatemala,"","","","","","","","","","","","","","","","",Guerrilla Army of the Poor (EGP),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197605000002,1976,5,0,"",0,"",83,2,Central America & Caribbean,Guatemala,Guatemala City,14.622869,-90.529068,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Guatemala Navy,"Waldemar Orozco, Naval Officer",83,Guatemala,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197605090001,1976,5,9,"",0,"",83,2,Central America & Caribbean,Guatemala,Guatemala City,14.622869,-90.529068,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,"","",Guatemalan industrialist,"daughter of Enrique Novella, daughter",83,Guatemala,"","","","","","","","","","","","","","","","",Guerrilla Army of the Poor (EGP),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",0,"","","","",1,1,0,"","","",Guatemala,1,3000000,"","","","","","","","","","","",PGIS,0,0,0,0,""
197605150001,1976,5,15,"",0,"",83,2,Central America & Caribbean,Guatemala,Guatemala City,14.622869,-90.529068,1,0,"","",1,1,1,0,"","",0,0,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Christian Democratic Party,"unk, Leaders",83,Guatemala,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistols,0,"","",2,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197606150001,1976,6,15,"",0,"",83,2,Central America & Caribbean,Guatemala,Guatemala City,14.622869,-90.529068,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,National Teachers Front,"Luis Ernesto de la Rosa, Leader",83,Guatemala,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistols,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
197607110001,1976,7,11,"",0,"",83,2,Central America & Caribbean,Guatemala,Guatemala City,14.622869,-90.529068,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",3,Police,25,Police Security Forces/Officers,Quezaltenanco Province,"Moises Orozco,, Chief of Detectives",83,Guatemala,"","","","","","","","","","","","","","","","",Guerrilla Army of the Poor (EGP),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197608310001,1976,8,31,"",0,"",83,2,Central America & Caribbean,Guatemala,Guatemala City,14.622869,-90.529068,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",Mexican consulate,130,Mexico,"","","","","","","","","","","","","","","","",Coordination of the United Revolutionary Organization (CORU),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",1,"","",1,3,Minor (likely < $1 million),2000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
197609240001,1976,9,24,"",0,"",83,2,Central America & Caribbean,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,9,Farm/Ranch,"",farms,83,Guatemala,"","","","","","","","","","","","","","","","",Guerrilla Army of the Poor (EGP),"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,"","","","","","",1,2,Major (likely >= $1 million but < $1 billion),3000000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197611060001,1976,11,6,"",0,"",83,2,Central America & Caribbean,Guatemala,Guatemala City,14.622869,-90.529068,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,8,Hotel/Resort,"",Conquistador Sheraton Hotel,217,United States,"","","","","","","","","","","","","","","","",Guerrilla Army of the Poor (EGP),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",5,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
