197802260007,1978,2,26,"",0,"",145,2,Central America & Caribbean,Masaya,Masaya,11.96839,-86.094623,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",military units,145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearms,"","","","","","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197802260008,1978,2,26,"",0,"",145,2,Central America & Caribbean,Masaya,Catarina,11.911259,-86.074294,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",military patrol,145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearms,8,"",7,"","","",1,3,Minor (likely < $1 million),15000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197803090002,1978,3,9,"",0,"",145,2,Central America & Caribbean,Managua,Managua,12.103822,-86.267014,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",National Guard,"Reynoldo Perez Vega, B. Gen, N",145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197803100003,1978,3,10,"",0,"",145,2,Central America & Caribbean,Managua,Managua,12.103822,-86.267014,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",National Guard,"General Reynaldo Perez Vega, chief of general staff, second in command",145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistol,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197803150001,1978,3,15,"",0,"",145,2,Central America & Caribbean,Managua,Managua,12.103822,-86.267014,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Nica. Govt,"Gus Renaldo Perez Vega, Chief Mil Aide to Pres Second in Cmd Nat. Guard",145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197803260001,1978,3,26,"",0,"",145,2,Central America & Caribbean,Chinandega,Chinandega,12.62439,-87.129784,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,9,Farm/Ranch,wealthy rancher (deceased),"Margarita Deshon, wife",217,United States,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",0,"","","","",1,1,1,"","","",Nicaragua,0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
197804140002,1978,4,14,"",0,"",145,2,Central America & Caribbean,Masaya,Concepcion,11.936997,-86.190472,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,34,"Military Personnel (soldiers, troops, officers, forces)","",Government forces (military),145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearms,"","","",4,"","",1,3,Minor (likely < $1 million),2500,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197804200001,1978,4,20,"",0,"",145,2,Central America & Caribbean,Managua,Managua,12.103822,-86.267014,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,5,Industrial/Textiles/Factory,"",Arabisco Crystal Factory,145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",1,"","",1,3,Minor (likely < $1 million),75000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197804210002,1978,4,21,"",0,"",145,2,Central America & Caribbean,Managua,Managua,12.103822,-86.267014,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,"",La Prensa Newspaper Bldg.,145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,3,Minor (likely < $1 million),500,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197804240001,1978,4,24,"",0,"",145,2,Central America & Caribbean,Carazo,Jinotepe,11.84962,-86.19903,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",1,Business,3,Bank/Commerce,"",Bank of Nicaragua Branch,145,Nicaragua,"","","","","","","","","","","","","","","","",Sandinista National Liberation Front (FSLN),"","","","","","",0,"","",0,4,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,3,Minor (likely < $1 million),17000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
