198312120007,1983,12,12,"",0,"",106,10,Middle East & North Africa,Asimah,Kuwait,29.347702,47.94912,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",6,Airports & Aircraft,44,Airport,"",Kuwait Airport,106,Kuwait,"","","","","","","","","","","","","","","","",Hezbollah,Islamic Jihad,"","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,8,Incendiary,20,Gasoline or Alcohol,"","","","","","","","",Explosive; Incendiary,1,"","",0,"","",1,"","","","Damages: explosion/car bomb, damaged parking lot and offices",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198312120008,1983,12,12,"",0,"",106,10,Middle East & North Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,76,House/Apartment/Residence,"",U.S. Residential Compound,217,United States,"","","","","","","","","","","","","","","","",Hezbollah,Islamic Jihad,"","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","","",0,"",0,0,"",0,1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
198312120009,1983,12,12,"",0,"",106,10,Middle East & North Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,1,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",US Embassy,217,United States,"","","","","","","","","","","","","","","","",Hezbollah,Islamic Jihad,"","","","","",1,"","",0,2,"","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Explosive,"",5,1,"","",1,1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
198312120010,1983,12,12,"",0,"",106,10,Middle East & North Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",Passport Office,106,Kuwait,"","","","","","","","","","","","","","","","",Hezbollah,Islamic Jihad,"","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Explosive,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198312120011,1983,12,12,"",0,"",106,10,Middle East & North Africa,Asimah,Kuwait,29.347702,47.94912,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),46,Embassy/Consulate,"",French Embassy,69,France,"","","","","","","","","","","","","","","","",Hezbollah,Islamic Jihad,"","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,8,Incendiary,20,Gasoline or Alcohol,"","","","","","","","",Explosive; Incendiary,0,"","",3,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
198312120012,1983,12,12,"",0,"",106,10,Middle East & North Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,Ministry Electricity and Water,"",106,Kuwait,"","","","","","","","","","","","","","","","",Hezbollah,Islamic Jihad,"","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","Damages: explosion, damaged control room and vehicle (electricity and water ministry)",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198412040004,1984,12,4,"",1,12/10/1984,106,10,Middle East & North Africa,Asimah,Kuwait,29.347702,47.94912,1,0,"","",1,1,1,0,"","",0,1,0,4,Hijacking,"","","","",6,Airports & Aircraft,42,Aircraft (not at an airport),Kuwait Airlines,Airbus A-300 Flight 221,106,Kuwait,6,Airports & Aircraft,"","",Kuwait Airlines,passengers,422,International,"","","","","","","","",Hezbollah,"","","","","","",0,"","",0,5,"","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearms,4,2,0,2,2,0,0,"","","","",1,161,6,0,6,Tehran airport,Tehran airport,0,"","","","","",2,Hostage(s) released by perpetrators,157,"","","","",State Department 1997 Document,1,1,1,1,""
198507110005,1985,7,11,"",0,"",106,10,Middle East & North Africa,Asimah,Kuwait,29.347702,47.94912,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,"",Al Sharq Seaside Cafe,106,Kuwait,"","","","","","","","","","","","","","","","",Hezbollah,Islamic Jihad,"","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,11,"","",9,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198507110006,1985,7,11,"",0,"",106,10,Middle East & North Africa,Asimah,Kuwait,29.347702,47.94912,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,"",seaside cafe,106,Kuwait,"","","","","","","","","","","","","","","","",Hezbollah,Islamic Jihad,"","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",9,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198606170009,1986,6,17,"",0,"",106,10,Middle East & North Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,108,Oil,"",3 oil installations- Mina Al-Ahmadi and Al-Uoukawa,106,Kuwait,"","","","","","","","","","","","","","","","",United Arab Revolution,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198701190006,1987,1,19,"",0,"",106,10,Middle East & North Africa,Ahmadi,Sea Island,29.114895,48.293645,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",11,Maritime,60,Port,"",Offshore Oil Shipping Terminal,106,Kuwait,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198701190007,1987,1,19,"",0,"",106,10,Middle East & North Africa,Ahmadi,Sea Island,29.114895,48.293645,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",11,Maritime,60,Port,"",Offshore Oil Shipping Terminal,106,Kuwait,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198701190008,1987,1,19,"",0,"",106,10,Middle East & North Africa,Ahmadi,Sea Island,29.114895,48.293645,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",11,Maritime,60,Port,"",Offshore Oil Shipping Terminal,106,Kuwait,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198701220002,1987,1,22,"",0,"",106,10,Middle East & North Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,"","","",Uninhibited Area of Failaka Island,106,Kuwait,"","","","","","","","","","","","","","","","",Iranian extremists,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Shell,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198701240004,1987,1,24,"",0,"",106,10,Middle East & North Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Police Station,106,Kuwait,"","","","","","","","","","","","","","","","",Islamic Holy Star,"","","","","","",1,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","",Small,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198701250006,1987,1,25,"",0,"",106,10,Middle East & North Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,8,Hotel/Resort,"",Meridian Hotel,999,Multinational,"","","","","","","","","","","","","","","","",Iranian extremists,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Car,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
198704260003,1987,4,26,"",0,"",106,10,Middle East & North Africa,Ahmadi,Ahmadi,29.082012,48.081399,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",1,Business,1,Gas/Oil/Electric,Kuwait Petroleum,Company Offices,106,Kuwait,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198705120002,1987,5,12,"",0,"",106,10,Middle East & North Africa,Asimah,Kuwait,29.347702,47.94912,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,Business,Al Rashid Travel Agency,106,Kuwait,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,1,"","",0,"","",1,3,Minor (likely < $1 million),5000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
