199406120001,1994,6,12,"",0,"",123,11,Sub-Saharan Africa,Timbuktu,Gourma-Rharous,16.883333,-1.916667,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,Military,Unit,123,Mali,"","","","","","","","","","","","","","","","",Tuareg extremists,Rebels,"","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,8,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199406120002,1994,6,12,"",0,"",123,11,Sub-Saharan Africa,Timbuktu,Timbuktu,16.77532,-3.008265,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,"","","","",4,Military,29,Military Unit/Patrol/Convoy,Military,Military Convoy,123,Mali,"","","","","","","","","","","","","","","","",Tuareg extremists,Rebels,"","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,22,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199407200001,1994,7,20,"",0,"",123,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,Unk,Truck Carrying Market Traders,123,Mali,"","","","","","","","","","","","","","","","",Islamic Arab Front of Azawad (FIAA),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",25,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199407250001,1994,7,25,"",0,"",123,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Village,Villagers,123,Mali,"","","","","","","","","","","","","","","","",Islamic Arab Front of Azawad (FIAA),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",35,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199407300001,1994,7,30,"",0,"",123,11,Sub-Saharan Africa,Bamako,Bamako,12.648483,-7.99414,1,0,"","",0,1,1,1,2,Other Crime Type,0,1,0,8,Unarmed Assault,"","","","",14,Private Citizens & Property,71,Race/Ethnicity Identified,Unk,Frenchman of mixed race & school girl of Lebanese descent,69,France,"","","","","","","","","","","","","","","","",Ganda Koi,"","","","","","",0,"","",0,"","","","","","","","","","","","",9,Melee,22,"Hands, Feet, Fists","","","","","","","","","","","","",Beaten,0,"","",7,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
199408300001,1994,8,30,"",0,"",123,11,Sub-Saharan Africa,Gao,Unknown,16.906633,1.520862,4,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",11,Maritime,57,Civilian Maritime,Unk,Passenger Boat,123,Mali,"","","","","","","","","","","","","","","","",Tuareg extremists,Rebels,"","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","",0,"","",13,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199410040001,1994,10,4,"",0,"",123,11,Sub-Saharan Africa,Timbuktu,Niafounke,15.929691,-3.993222,1,1,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",12,NGO,62,International NGO,U/I Swiss Aid Project,Aid Prokect,199,Switzerland,"","","","","","","","","","","","","","","","",Tuareg extremists,Rebels,"","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",3,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199410200001,1994,10,20,"",0,"",123,11,Sub-Saharan Africa,Gao,Ansongo,15.666816,0.508533,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Town,Residents/Town,123,Mali,"","","","","","","","","","","","","","","","",Tuareg extremists,Rebels,"","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",3,"","",4,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199410220001,1994,10,22,"",0,"",123,11,Sub-Saharan Africa,Gao,Gao,16.273971,-0.041066,1,0,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Town,Town/Residents,123,Mali,"","","","","","","","","","","","","","","","",Tuareg extremists,Rebels,"","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",15,"","",20,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199410240001,1994,10,24,"",0,"",123,11,Sub-Saharan Africa,Gao,Gao,16.273971,-0.041066,1,0,"","",1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,9,Unknown,"","","","",20,Unknown,"","",Unk,Tuaregs,123,Mali,"","","","","","","","","","","","","","","","",Black African Vigilantes,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",11,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199411170001,1994,11,17,"",0,"",123,11,Sub-Saharan Africa,Unknown,Unknown,"","",5,1,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,9,Unknown,"","","","",4,Military,29,Military Unit/Patrol/Convoy,"",Military convoy,123,Mali,"","","","","","","","","","","","","","","","",Tuareg extremists,Rebels,"","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",2,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199411200007,1994,11,20,"",0,"",123,11,Sub-Saharan Africa,Gao,Gao,16.273971,-0.041066,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",Village,123,Mali,"","","","","","","","","","","","","","","","",Tuareg extremists,Rebels,"","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",7,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199501230006,1995,1,23,"",0,"",123,11,Sub-Saharan Africa,Timbuktu,Timbuktu,16.77532,-3.008265,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,unk,Mali Town,123,Mali,"","","","","","","","","","","","","","","","",Tuareg extremists,Rebels,"","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Mortar,2,"","",6,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199704020001,1997,4,2,"",0,"",123,11,Sub-Saharan Africa,Timbuktu,Ber,16.840216,-2.523311,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",Villiage,123,Mali,"","","","","","","","","","","","","","","","",Tuareg extremists,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",2,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199704040001,1997,4,4,"",0,"",123,11,Sub-Saharan Africa,Timbuktu,Gourma-Rharous,16.883333,-1.916667,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",18,Tourists,96,Tour Bus/Van,"",Tourists,69,France,"","","","","","","","","","","","","","","","",Tuareg extremists,Rebels,"","","","","",0,"","",0,8,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199705130001,1997,5,13,"",0,"",123,11,Sub-Saharan Africa,Bamako,Bamako,12.648483,-7.99414,1,0,"","",1,1,1,-9,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,"",Opposition Party HQ/Mountaga Tall,123,Mali,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,20,Gasoline or Alcohol,"","","","","","","","","","","","",Gasoline bombs,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
