197012130001,1970,12,13,"",0,"",218,3,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,"",Pagador del Cerro - Evening Center,218,Uruguay,"","","","","","","","","","","","","","","","",Tupamaros (Uruguay),"","","","","","",0,"","",0,6,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosives,0,"","",0,"","",1,3,Minor (likely < $1 million),300000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197012160001,1970,12,16,"",0,"",218,3,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",8,Educational Institution,49,School/University/Educational Building,"",Radio Universal Installations,218,Uruguay,"","","","","","","","","","","","","","","","",Tupamaros (Uruguay),"","","","","","",0,"","",0,5,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","",Automatic firearms; Explosives,0,"","",0,"","",1,3,Minor (likely < $1 million),60000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197012160002,1970,12,16,"",0,"",218,3,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,"","\"Residence, director of the paper \"\"La Manana\"\"\"",218,Uruguay,"","","","","","","","","","","","","","","","",Tupamaros (Uruguay),"","","","","","",0,"","",0,5,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistols,0,"","",0,"","",1,3,Minor (likely < $1 million),60000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197012170001,1970,12,17,"",0,"",218,3,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,"","Night Club, Chez Carlos",218,Uruguay,"","","","","","","","","","","","","","","","",Tupamaros (Uruguay),"","","","","","",0,"","",0,5,"","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","",Automatic firearms; Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),60000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197101080001,1971,1,8,"",1,9/9/1971,218,3,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",U.K. government,"Sir Geoffrey Jackson, Ambassador to Uruguay",216,Great Britain,"","","","","","","","","","","","","","","","",Tupamaros (Uruguay),"","","","","","",0,"","",0,4,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,1,0,0,141,"",Uruguay,1,0,"","","","",2,Hostage(s) released by perpetrators,1,"","","","",PGIS,0,1,1,1,""
197101110001,1971,1,11,"",0,"",218,3,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",3,Police,25,Police Security Forces/Officers,Uruguayan Police,"Police Officer, Jose Leandro Villalba",218,Uruguay,"","","","","","","","","","","","","","","","",Tupamaros (Uruguay),"","","","","","",0,"","",0,4,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistols,1,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197101270001,1971,1,27,"",0,"",218,3,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",8,Educational Institution,49,School/University/Educational Building,"","Residence, Hector Artecona, Sub-secretary of Education",218,Uruguay,"","","","","","","","","","","","","","","","",Tupamaros (Uruguay),"","","","","","",0,"","",0,4,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearms,0,"","",0,"","",1,3,Minor (likely < $1 million),2500,"",1,1,0,"","","","",0,"","","","","",2,Hostage(s) released by perpetrators,1,"","","","",PGIS,0,0,0,0,""
197101270002,1971,1,27,"",0,"",218,3,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",10,Journalists & Media,56,Other (including online news agencies),"","Residence, Jose maria Traibel, Journalist and Presidential Counselor",218,Uruguay,"","","","","","","","","","","","","","","","",Tupamaros (Uruguay),"","","","","","",0,"","",0,4,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistols,0,"","",0,"","",1,3,Minor (likely < $1 million),2500,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197101270003,1971,1,27,"",0,"",218,3,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",8,Educational Institution,49,School/University/Educational Building,"","Residence, Raul Prader, Professor of Medicine",218,Uruguay,"","","","","","","","","","","","","","","","",Tupamaros (Uruguay),"","","","","","",0,"","",0,5,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistols,0,"","",0,"","",1,3,Minor (likely < $1 million),2500,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197102030001,1971,2,3,"",0,"",218,3,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",1,Business,"","",Freezer Industries,"not indicated, treasurer, umemployment fund, MGAT Freezer Industries","","","","","","","","","","","","","","","","","","",Tupamaros (Uruguay),"","","","","","",0,"","",0,4,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","",0,"","",0,0,"","","","",1,1,0,"","","",Uruguay,1,100000,"",100000,"","","","","","","","","",PGIS,0,-9,-9,-9,""
197103100001,1971,3,10,"",0,"",218,3,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",2,Government (General),18,"Government Personnel (excluding police, military)",Uruguayan government,"Guido Berro Oribe, procurator general of Uruguay",218,Uruguay,"","","","","","","","","","","","","","","","",Tupamaros (Uruguay),"","","","","","",0,"","",0,4,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","","","","","","","",0,"","","","",1,1,0,"","","",Uruguay,0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197103150002,1971,3,15,"",0,"",218,3,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,"","Offices, Weekly Paper Tiempo",218,Uruguay,"","","","","","","","","","","","","","","","",Tupamaros (Uruguay),"","","","","","",0,"","",0,4,"","","","","","","","","","","",5,Firearms,3,Handgun,"","","","","","","","","","","","",Pistols,0,"","",0,"","",1,3,Minor (likely < $1 million),15000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
197207280001,1972,7,28,"",1,7/29/1972,218,3,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,0,"","",1,1,1,0,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,UPI,"Hector Menoni, manager UPI, Uruguay",217,United States,"","","","","","","","","","","","","","","","",OPR-33,"","","","","","",0,"","",0,4,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,1,1,0,1,"",Uruguay,0,"","","","","",2,Hostage(s) released by perpetrators,1,"","","","",PGIS,0,1,1,1,""
