198506250003,1985,6,25,"",0,"",137,11,Sub-Saharan Africa,Maputo,Maputo,-25.891968,32.605135,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,107,Electricity,"","Lusalite de Mocambique, Transformer Station",137,Mozambique,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198508040008,1985,8,4,"",0,"",137,11,Sub-Saharan Africa,Zambezia,Luabo,-18.400385,36.102863,1,0,"","",1,1,1,0,"","",0,1,0,5,Hostage Taking (Barricade Incident),"","","","",1,Business,5,Industrial/Textiles/Factory,"",Sugar refinery,137,Mozambique,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,2,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",1,2,0,0,"","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198509250005,1985,9,25,"",0,"",137,11,Sub-Saharan Africa,Maputo,Maputo,-25.891968,32.605135,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,"",city of Maputo,137,Mozambique,"","","","","","","","","","","","","","","","",Right-Wing Group,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,4,"","",68,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198509250006,1985,9,25,"",0,"",137,11,Sub-Saharan Africa,Maputo,Maputo,-25.891968,32.605135,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,7,Facility/Infrastructure Attack,"","","","",4,Military,27,Military Barracks/Base/Headquarters/Checkpost,"",Military arsenal,137,Mozambique,"","","","","","","","","","","","","","","","",Right-Wing Group,"","","","","","",0,"","",0,"","","","","","","","","","","","",8,Incendiary,"","","","","","","","","","","","","","",Incendiary,4,"","",68,"","",1,"","","","Damages: explosion(s), damaged and/or destroyed homes, fire",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198512090001,1985,12,9,"",0,"",137,11,Sub-Saharan Africa,Tete,Songo,-15.601136,32.75211,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",21,Utilities,107,Electricity,"",High tension cables (pylons),137,Mozambique,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198601130005,1986,1,13,"",0,"",137,11,Sub-Saharan Africa,Sofala,Marromeu,-18.293199,35.939217,1,0,"","",1,1,1,0,"","",0,1,0,7,Facility/Infrastructure Attack,"","","","",1,Business,5,Industrial/Textiles/Factory,"",sugar refinery town,137,Mozambique,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,300,"","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",240,"",5,0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198601160003,1986,1,16,"",0,"",137,11,Sub-Saharan Africa,Maputo,Maputo,-25.891968,32.605135,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,"",passenger train (from S. Africa to Maputo),137,Mozambique,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",7,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198604210003,1986,4,21,"",0,"",137,11,Sub-Saharan Africa,Maputo,Maputo,-25.891968,32.605135,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,"","","",headquarters of city bus company,137,Mozambique,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,15,Vehicle,"","","","","","","","","","","","",Explosive,0,"","",10,"","",1,"","","","Damages: explosion/car bomb, broken windows, damaged 2 floors of building (bus co. headquarters)",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198605270001,1986,5,27,"",0,"",137,11,Sub-Saharan Africa,Maputo,Catembe,-26.003841,32.557377,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",vehicules,137,Mozambique,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),South African backed,"","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","",Land mine,3,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198607010009,1986,7,1,"",0,"",137,11,Sub-Saharan Africa,Maputo,Maputo,-25.891968,32.605135,1,1,"","",1,1,1,0,"","",0,1,0,9,Unknown,"","","","",19,Transportation,100,Train/Train Tracks/Trolley,"",Mozambique Supply Train,137,Mozambique,"","","","","","","","","","","","","","","","",Mozambique National Resistance Movement (MNR),"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",227,"","",0,"","",1,"","","",Damages: destroyed supply train and 13 vehicles,0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
