198311140004,1983,11,14,"",0,"",81,2,Central America & Caribbean,Basse-Terre,Basse-Terre,15.998761,-61.725646,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Police Station,81,Guadeloupe,"","","","","","","","","","","","","","","","",Guadeloupe Liberation Army,"","","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198311140008,1983,11,14,"",0,"",81,2,Central America & Caribbean,Pointe-a-Pitre,Pointe-a-Pitre,16.2411,-61.5331,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",10,Journalists & Media,54,Radio Journalist/Staff/Facility,"","Radion Station, RCI (Radio Caraibe Internationale)",69,France,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),200000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198311140009,1983,11,14,"",0,"",81,2,Central America & Caribbean,Pointe-a-Pitre,Pointe-a-Pitre,16.2411,-61.5331,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),21,Government Building/Facility/Office,"",city government office,69,France,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",20,"","",1,3,Minor (likely < $1 million),50000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198311140010,1983,11,14,"",0,"",81,2,Central America & Caribbean,Pointe-a-Pitre,Pointe-a-Pitre,16.2411,-61.5331,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,73,Vehicles/Transportation,"",car,69,France,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,3,Minor (likely < $1 million),8000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198311140011,1983,11,14,"",0,"",81,2,Central America & Caribbean,Basse-Terre,Baillif,16.020807,-61.746001,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",6,Airports & Aircraft,44,Airport,"",Airport,81,Guadeloupe,"","","","","","","","","","","","","","","","",Guadeloupe Liberation Army,"","","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"",0,0,"",0,1,3,Minor (likely < $1 million),10000,"",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
198311180002,1983,11,18,"",0,"",81,2,Central America & Caribbean,Pointe-�-Pitre,Gosier,16.246518,-61.463322,4,1,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,11,Entertainment/Cultural/Stadium/Casino,"",La Chaine Discotheque,69,France,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198311200002,1983,11,20,"",0,"",81,2,Central America & Caribbean,"",Grand-Bourg,15.885051,-61.313878,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",3,Police,22,"Police Building (headquarters, station, school)","",Police Station,69,France,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
198402040001,1984,2,4,"",0,"",81,2,Central America & Caribbean,Pointe-a-Pitre,Saint-Francois,16.25,-61.28333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,8,Hotel/Resort,"",Meridien Hotel,69,France,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",5,"","",1,4,Unknown,"","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198402040002,1984,2,4,"",0,"",81,2,Central America & Caribbean,Pointe-a-Pitre,Pointe-a-Pitre,16.2411,-61.5331,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,"",Daily Newspaper France Antilles,69,France,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
198402040003,1984,2,4,"",0,"",81,2,Central America & Caribbean,Pointe-a-Pitre,Pointe-a-Pitre,16.2411,-61.5331,1,0,"","",1,1,1,0,"","",0,0,0,3,Bombing/Explosion,"","","","",1,Business,8,Hotel/Resort,"",Arawak Hotel,69,France,"","","","","","","","","","","","","","","","",Caribbean Revolutionary Alliance (ARC),"","","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
