199107290009,1991,7,29,"",0,"",50,9,Eastern Europe,Split-Dalmatia,Zrnovnica,43.52111,16.55917,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,76,House/Apartment/Residence,"",Private Residence,235,Yugoslavia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199108100022,1991,8,10,"",0,"",50,9,Eastern Europe,Sisak-Moslavina,Hrastovica,45.398422,16.288493,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Croatian govt,Village of Hrastovica,235,Yugoslavia,"","","","","","","","","","","","","","","","",Serbian guerrillas,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Mortar,1,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
199108160013,1991,8,16,"",0,"",50,9,Eastern Europe,Brod-Posavina,Medari,45.266311,17.289736,1,0,"","",1,1,1,-9,"","",0,1,0,9,Unknown,"","","","",7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",European Economic Community,Ohserver Mission Helicopter,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199108180006,1991,8,18,"",0,"",50,9,Eastern Europe,"",Zagreb,45.812813,15.978283,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",15,Religious Figures/Institutions,87,Affiliated Institution,"",Jewish Community Center,235,Yugoslavia,"","","","","","","","","","","","","","","","",Serbian guerrillas,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
199108180007,1991,8,18,"",0,"",50,9,Eastern Europe,Zagreb,Zagreb,45.812813,15.978283,1,0,"","",1,1,1,-9,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,80,Memorial/Cemetery/Monument,"",Jewish Cemetary,235,Yugoslavia,"","","","","","","","","","","","","","","","",Serbian guerrillas,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
199108220024,1991,8,22,"",0,"",50,9,Eastern Europe,Osijek-Baranja,Osijek,45.554962,18.695514,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",14,Private Citizens & Property,75,Village/City/Town/Suburb,Croatian govt,Town of Osijek,235,Yugoslavia,"","","","","","","","","","","","","","","","",Serbian guerrillas,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Mortar,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
199108220025,1991,8,22,"",0,"",50,9,Eastern Europe,Sisak-Moslavina,Sisak,45.476023,16.368001,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",3,Police,25,Police Security Forces/Officers,Croatian Police,Unit,235,Yugoslavia,"","","","","","","","","","","","","","","","",Serbian guerrillas,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,8,"","",20,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,1,1,""
199108230004,1991,8,23,"",0,"",50,9,Eastern Europe,Karlovac,Karlovac,45.491667,15.55,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",1,Business,2,Restaurant/Bar/Caf�,"",Restaurant,235,Yugoslavia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,0,"","",4,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199111190001,1991,11,19,"",0,"",50,9,Eastern Europe,Vukovar-Srijem,Vukovar,45.343333,18.999722,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",8,Educational Institution,49,School/University/Educational Building,"",41 children in a school,235,Yugoslavia,"","","","","","","","","","","","","","","","",Croatian Militia,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,41,"","",0,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
199203010008,1992,3,1,"",0,"",50,9,Eastern Europe,"",Vinkovci,45.287984,18.802506,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Croatian Party of Human Rights,office,235,Yugoslavia,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,16,Unknown Explosive Type,"","","","","","","","","","","","",Explosive,2,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
