199209100010,1992,9,10,"",0,"",28,9,Eastern Europe,Republika Srpska,Karakaj,44.414722,19.123333,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",19,Transportation,99,Bus (excluding tourists),"","civilian bus, two Japanese and two Chinese journalists allegedly on bu",28,Bosnia-Herzegovina,"","","","","","","","","","","","","","","","",Serbian guerrillas,"","","","","","",1,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,8,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,1,1,0,1,""
199211190001,1992,11,19,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Mostar district,43.334171,17.795968,3,1,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations,Relief Convoy,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199211190002,1992,11,19,"",0,"",28,9,Eastern Europe,"",Bosanska Krupa,44.8825,16.151389,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations,Humanitarian Aid Convoy,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199211190003,1992,11,19,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Tuzla,44.542778,18.669444,1,0,"","",1,1,1,0,"","",0,1,0,2,Armed Assault,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations,Aid Convoy,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","",Mortar; Automatic firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199212020007,1992,12,2,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Brjnaci,43.90785,18.138311,1,0,"","",1,1,1,-9,"","",0,1,0,6,Hostage Taking (Kidnapping),"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations,"Danish Corporal, U.N. Protective Force",55,Denmark,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,2,"","","","","","","","","","","",5,Firearms,2,Automatic or Semi-Automatic Rifle,"","","","","","","","","","","","",Automatic firearm,0,"","",0,"","",0,"","","","",1,1,0,8,0,"",Bosnia-Herzegovina,0,"","","","","",2,Hostage(s) released by perpetrators,1,"","","","",PGIS,-9,-9,1,1,""
199212260004,1992,12,26,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Tuzla,44.542778,18.669444,1,0,"","",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,"","","","",4,Military,29,Military Unit/Patrol/Convoy,U.K. Military,Scimitar Light Tank part of a British Armored Convoy,216,Great Britain,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Mortar,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199405010011,1994,5,1,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Mostar,43.334171,17.795968,1,1,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Spin Magazine/Magnolia News,"Vehicle, Journalist William Volman",217,United States,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,8,Landmine,"","","","","","","","","","","","",Mine,2,1,"",1,1,"",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199405170014,1994,5,17,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Gorazde,43.666944,18.976389,1,0,"","",1,1,1,0,"","",0,1,0,1,Assassination,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations,"Members, Ukrainian U.N. Contingent *",422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,4,Rifle/Shotgun (non-automatic),"","","","","","","","","","","","",Rifle,1,"","","","","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199405180006,1994,5,18,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Sarajevo,43.85,18.383333,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations,International,28,Bosnia-Herzegovina,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Mortar,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199407210010,1994,7,21,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Sarajevo,43.85,18.383333,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",12,NGO,62,International NGO,"",International aid aircraft,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",1,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199407210038,1994,7,21,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Sarajevo,43.85,18.383333,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",12,NGO,62,International NGO,"",International aid aircraft,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199407210039,1994,7,21,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Sarajevo,43.85,18.383333,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",12,NGO,62,International NGO,"",International aid aircraft,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
199408200003,1994,8,20,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Sarajevo,43.85,18.383333,1,0,"","",1,1,1,-9,"","",0,1,0,2,Armed Assault,"","","","",2,Government (General),21,Government Building/Facility/Office,Govt,Govt Vehicle,28,Bosnia-Herzegovina,"","","","","","","","","","","","","","","","",Bosnian Serbs,"","","","","","",1,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","","","","","",3,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,0,0,0,""
199409110002,1994,9,11,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Mostar,43.343333,17.808056,1,0,"","",1,1,1,0,"","",0,1,0,3,Bombing/Explosion,"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",Europian Union (EU),EU HQ in Mostar,422,International,"","","","","","","","","","","","","","","","",Bosnian Croats,"","","","","","",1,"","",0,"","","","","","","","","","","","",6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)","","","","","","","","","","","","",Rocket propelled grenades,"","","","","","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
199412060003,1994,12,6,"",0,"",28,9,Eastern Europe,"",Banja Luka,44.775833,17.185556,1,0,"","",1,1,1,-9,"","",0,1,0,5,Hostage Taking (Barricade Incident),"","","","",7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)","",Un Troops,422,International,"","","","","","","","","","","","","","","","",Bosnian Serbs,"","","","","","",0,"","",0,"","","","","","","","","","","","",13,Unknown,"","","","","","","","","","","","","","","",0,"","",0,"","",0,"","","","",1,5,0,"","","",Bosnia-Herzegovina,0,"","","","","","","","","","","","",PGIS,0,1,1,1,""
199503060003,1995,3,6,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Sarajevo,43.85,18.383333,1,0,"","",1,1,1,-9,"","",0,1,0,1,Assassination,"","","","",20,Unknown,"","","","",28,Bosnia-Herzegovina,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Firearm,1,"","",2,"","",0,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,0,-9,""
199503110006,1995,3,11,"",0,"",28,9,Eastern Europe,Federation of Bosnia and Herzegovina,Sarajevo,43.85,18.383333,1,0,"","",1,1,1,-9,"","",0,0,0,2,Armed Assault,"","","","",12,NGO,62,International NGO,"",Red Cross aircraft,422,International,"","","","","","","","","","","","","","","","",Unknown,"","","","","","",0,"","",0,"","","","","","","","","","","","",5,Firearms,5,Unknown Gun Type,"","","","","","","","","","","","",Small caliber,0,"","",0,"","",1,"","","","",0,"","","","","","",0,"","","","","","","","","","","","",PGIS,-9,-9,1,1,""
